id,class,abstract
1739,U,A major flash flood in Las Vegas swamps hundreds of cars
5475,D,Martha's Vineyard migrant crisis: Migrants file a class action lawsuit against Governor DeSantis.
2035,D,The Statue of Liberty reopens after security improvements.
2354,D,The Dow Jones Industrial Average drops 680 points
4827,U,California is the first state to surpass two million COVID-19 cases.
2411,U,Miss California Carrie Prejean
4778,U,Oregon reports a new single day record for new deaths.
5749,U,Hostess Brands announces it will be bought by The J.M. Smucker Company in a $5.6 billion cash and stock deal.
1837,U,The United States enters the early 2000s recession; the unemployment rate rises to 4.4%.
1910,D,The Senate defeats President Bush's plan to authorize oil exploration in the Arctic National Wildlife Refuge.
1533,U,President Bill Clinton signs the Antiterrorism and Effective Death Penalty Act of 1996 into law.
2164,D,California executes Clarence Ray Allen (death by lethal injection)
4848,U,Lisa Marie Montgomery is executed by the federal government
5670,U,U.S. President Biden formally ends the declaration of COVID-19 pandemic in the country as a public health emergency.
2391,U,Attorney General Eric Holder dismisses the case against former senator Ted Stevens
366,U,Fleetwood Mac's Grammy Award-winning album Rumours is released.
1043,U,Cold War: The two German states and the Four Powers sign the Treaty on the Final Settlement With Respect to Germany in Moscow
65,U,The Wall Street Journal announced the Digital Watch was on sale.
4964,D,COVID-19 pandemic
3982,D,House of Representatives Speaker Paul Ryan announces that he will not run for re-election in November.
4909,U,COVID-19 pandemic: North Dakota confirms its first four cases of the California variant of SARS-CoV-2. Additionally
1893,U,The Wall Street Journal reporter Daniel Pearl is kidnapped in Pakistan
5962,U,Walgreens says that it will sell a generic version of the anti-overdose medication naloxone for ten dollars cheaper than the brand-name version
2619,U,In women's college basketball
226,U,United States Senate confirms Nelson Rockefeller as Vice President.
3215,U,A federal district court judge rules that Oregon's ban on same-sex marriage is unconstitutional. Since the state government has declared no intention to appeal
5333,U,A law in the state of Minnesota legalizing beverages and edibles which are infused with THC takes effect.
3713,D,Mexican drug kingpin El Chapo is extradited to the United States to await trial.
1913,D,FBI agent Robert Hanssen is sentenced to life imprisonment without the possibility of parole for selling American secrets to Moscow for $1.4 million in cash and diamonds.
3662,D,Seven defendants
556,U,Pan Am Flight 759 (Boeing 727) crashes in Kenner
746,U,President Ronald Reagan postpones for one week the State of the Union address that had been scheduled for the evening and instead addresses the nation on the Challenger disaster.
4110,U,Anchorage is hit by a 7.0 magnitude earthquake.
3799,D,A severe heatwave causes more than 40 American Airlines planes to be grounded.
5114,U,Inspiration4
1825,D,Sila Calderón becomes the first female governor of US territory Puerto Rico.
2333,U,The Rachel Maddow Show premieres on MSNBC.
4280,U,Washington governor Jay Inslee announces the end of his 2020 presidential bid.
932,D,Harry Zych
251,U,Karen Ann Quinlan
4295,D,The inspector general of Intelligence
4292,D,Hurricane Dorian makes landfall on Cape Hatteras
3135,D,The United States Federal Motor Carrier Safety Administration
2933,U,Jack Daniel McCullough
1846,D,Walt Disney Pictures' 41st feature film
1863,D,America: A Tribute to Heroes is broadcast by over 35 network and cable channels
5853,U,Sixteen-year-old non-binary Oklahoma student Nex Benedict dies after an incident stemming from repeated bullying due to their gender identity in their high school. This results in backlash towards Ryan Walters
1570,U,In Denver
5020,U,Microsoft unveils Windows 11
471,D,The United States Olympic Hockey Team defeats the Soviet Union in the medal round of the Winter Olympics
2366,U,Zhu Haiyang decapitates Yang Xin at Virginia Tech in the first campus murder since the Virginia Tech shooting.
1580,D,The first Speedway gas station opens in Ohio.
4310,D,Thousands of students across the United States join their counterparts world-wide in demonstrations against climate change. The demonstrations are led by 16-year-old Swedish activist Greta Thunberg and 12-year-old Colorado activist Haven Coleman.
4539,U,The Department of Labor reports that 3.28 million Americans filed for unemployment benefits in the last week
4549,D,COVID-19 pandemic: The CDC recommends all citizens consider wearing cloth or fabric face coverings in public.
2662,U,The Food and Drug Administration announces that starting in 2012
1255,D,Avi Arad founds Marvel Studios.
1177,D,Operation Julin is the last nuclear test conducted by the United States at the Nevada Test Site.
645,D,Theta Kappa Pi sorority is founded at Penn State University.
2750,U,Andy Rooney announces his retirement from 60 Minutes after 33 years of providing commentary.
1437,U,Steven Spielberg
354,U,Microsoft is officially registered with the Office of the Secretary of the State of New Mexico.
329,D,Delegates attending an American Legion convention at The Bellevue-Stratford Hotel in Philadelphia begin falling ill with a form of pneumonia: this will eventually be recognised as the first outbreak of Legionnaires' disease and will end in the deaths of 29 attendees.
2726,U,A Russian Progress resupply vehicle that was destined for the International Space Station experienced a catastrophic engine failure. The unmanned craft failed to reach orbit and impacted in the Altai Republic.
2537,U,President Barack Obama confirms that two packages sent to the US from Yemen were filled with explosives.
2995,D,Defense Secretary Leon Panetta lifts the ban upon women serving in combat. Congress will have a month to review the decision before it goes into effect
2445,U,Virginia's smoking ban for most restaurants and bars goes into effect. The bill had broad public support.
1666,U,Monica Lewinsky scandal: U.S. President Bill Clinton admits in taped testimony that he had an "improper physical relationship" with White House intern Monica Lewinsky. He also admits before the nation that night in a nationally televised address that he "misled people" about his sexual affair with Lewinsky.
1112,D,As she was finishing school for the day
2158,U,Vice President Dick Cheney complains of shortness of breath and is treated at the hospital. The White House says the trip was necessary because of fluid retention as a side effect of a drug Mr. Cheney had taken to treat chronic foot ailments.
3956,D,Democrat Conor Lamb wins the 2018 special Congressional election in Pennsylvania's 18th congressional district
131,D,Watergate scandal (United States): In a letter to Judge John Sirica
1839,U,The Fairly OddParents debuts on Nickelodeon.
4596,D,President Trump signs an executive order rolling back liability protections for social media companies over user-generated content.
5963,U,A barge hits the Pelican Island Causeway in Galveston
2345,U,The HTC Dream
147,D,The New York Knicks defeat the Los Angeles Lakers
962,U,Lech Walesa
4815,U,Joe Biden nominates Deb Haaland for Secretary of the Interior
2375,D,Peanut Corp
5663,D,New York bans gas stoves and propane heating in new residential constructions. The bans take effect in 2026 for smaller residential buildings and 2029 for larger residential buildings.
5152,U,Rust shooting incident: Film producer Alec Baldwin fatally shoots Halyna Hutchins and wounds Joel Souza during the filming of Rust
4230,U,NASA announces that
3787,D,President Trump convenes his first full cabinet meeting in the White House.
2799,U,President Barack Obama delivers his 2012 State of the Union Address.
112,D,Apollo program: Eugene Cernan is the last person to walk on the Moon
4752,U,Donald Trump Jr. and U.S. Senator Rick Scott (R-Florida) test positive for COVID-19.
508,U,Digital Equipment Corporation
4436,D,An article in The Washington Post accuses former American Cardinal Theodore Edgar McCarrick of paying bribes totaling US$600
3185,D,A federal judge rules that Michigan's ban on same-sex marriage is unconstitutional and does not stay the ruling
3348,U,A gunman kills seven people then himself in a spree shooting in Tyrone
3417,D,The House of Representatives passes a bill that gives President Barack Obama an authority to negotiate international trade agreements with Congress's approval. It is seen as a stepping stone toward the passing of Obama's proposed trade deal with eleven Asian countries known as the Trans-Pacific Partnership.
3328,D,The FBI arrests an Ohioan man for threatening to stage an ISIS-inspired attack on the United States Capitol.
4440,U,Illinois Governor J. B. Pritzker pardons 11
4746,U,2020 presidential election: Joe Biden's win in Georgia is upheld and reaffirmed following a hand recount
5508,D,In a legal defeat for Donald Trump
510,U,James Hoskins murdered his girlfriend earlier that morning and forced his way into WCPO's television studio in Cincinnati
203,D,Six Flags Great Adventure opens for the first time.
4940,U,During his show
1702,U,The Disney Channel Preschool Block is rebranded as Playhouse Disney.
5746,D,New York City Local Law 18 comes into effect
1948,D,STS-107: Space Shuttle Columbia is launched on what turns out to be its last flight.
